point_id,timestamp,latitude,longitude,true_speed_ms,true_dir_deg,wind_category,filename
127.0,2024-07-21T01:00,21.2895,68.2368,1.68,258,Medium,SAR_p127.0_20240721T0100.tif
82.0,2024-07-21T01:00,20.7368,68.2368,1.62,264,Medium,SAR_p82.0_20240721T0100.tif
202.0,2023-08-13T01:00,23.3158,68.4737,2.08,249,Medium,SAR_p202.0_20230813T0100.tif
198.0,2024-08-31T01:00,23.1316,68.2368,1.66,176,Medium,SAR_p198.0_20240831T0100.tif
137.0,2024-07-21T01:00,21.4737,68.2368,1.62,259,Medium,SAR_p137.0_20240721T0100.tif
186.0,2024-08-28T14:00,22.7632,68.2368,1.9,293,Medium,SAR_p186.0_20240828T1400.tif
78.0,2024-07-28T01:00,20.5526,72.0263,1.52,253,Medium,SAR_p78.0_20240728T0100.tif
121.0,2024-07-28T01:00,21.1053,69.6579,1.52,251,Medium,SAR_p121.0_20240728T0100.tif
141.0,2023-08-08T01:00,21.4737,69.1842,2.36,241,Medium,SAR_p141.0_20230808T0100.tif
103.0,2023-07-27T01:00,20.9211,68.9474,1.74,261,Medium,SAR_p103.0_20230727T0100.tif
65.0,2023-08-08T01:00,20.5526,68.9474,2.44,240,Medium,SAR_p65.0_20230808T0100.tif
150.0,2023-08-08T01:00,21.6579,69.1842,2.16,239,Medium,SAR_p150.0_20230808T0100.tif
107.0,2024-08-02T01:00,20.9211,69.8947,1.94,242,Medium,SAR_p107.0_20240802T0100.tif
185.0,2024-08-28T14:00,22.7632,68.0,1.64,293,Medium,SAR_p185.0_20240828T1400.tif
121.0,2024-08-02T01:00,21.1053,69.6579,1.86,241,Medium,SAR_p121.0_20240802T0100.tif
124.0,2023-06-11T01:00,21.1053,72.2632,1.58,178,Medium,SAR_p124.0_20230611T0100.tif
60.0,2024-07-23T01:00,20.3684,72.5,1.52,248,Medium,SAR_p60.0_20240723T0100.tif
89.0,2023-06-16T01:00,20.7368,69.8947,4.3,226,High,SAR_p89.0_20230616T0100.tif
9.0,2023-06-16T01:00,20.0,69.8947,3.96,228,High,SAR_p9.0_20230616T0100.tif
30.0,2024-07-28T01:00,20.1842,70.1316,2.16,255,Medium,SAR_p30.0_20240728T0100.tif
35.0,2024-07-04T01:00,20.1842,71.3158,2.18,247,Medium,SAR_p35.0_20240704T0100.tif
72.0,2023-06-16T01:00,20.5526,70.6053,3.72,222,High,SAR_p72.0_20230616T0100.tif
113.0,2024-08-28T01:00,20.9211,72.5,3.04,224,High,SAR_p113.0_20240828T0100.tif
146.0,2024-08-26T01:00,21.6579,68.2368,2.08,267,Medium,SAR_p146.0_20240826T0100.tif
185.0,2024-08-02T01:00,22.7632,68.0,1.58,247,Medium,SAR_p185.0_20240802T0100.tif
96.0,2024-07-04T01:00,20.7368,72.0263,1.76,240,Medium,SAR_p96.0_20240704T0100.tif
177.0,2024-08-02T01:00,22.5789,68.4737,1.62,245,Medium,SAR_p177.0_20240802T0100.tif
117.0,2023-07-27T01:00,21.1053,68.7105,1.68,257,Medium,SAR_p117.0_20230727T0100.tif
68.0,2023-06-16T01:00,20.5526,69.6579,4.26,230,High,SAR_p68.0_20230616T0100.tif
73.0,2023-06-16T01:00,20.5526,70.8421,4.2,223,High,SAR_p73.0_20230616T0100.tif
90.0,2023-06-16T01:00,20.7368,70.1316,4.28,226,High,SAR_p90.0_20230616T0100.tif
106.0,2023-06-16T01:00,20.9211,69.6579,4.54,226,High,SAR_p106.0_20230616T0100.tif
153.0,2023-06-14T01:00,21.8421,68.0,6.04,192,High,SAR_p153.0_20230614T0100.tif
10.0,2023-06-16T01:00,20.0,70.1316,3.9,226,High,SAR_p10.0_20230616T0100.tif
56.0,2024-08-28T01:00,20.3684,71.5526,3.92,242,High,SAR_p56.0_20240828T0100.tif
48.0,2023-06-16T01:00,20.3684,69.6579,4.06,229,High,SAR_p48.0_20230616T0100.tif
28.0,2023-06-16T01:00,20.1842,69.6579,3.96,229,High,SAR_p28.0_20230616T0100.tif
77.0,2024-08-28T01:00,20.5526,71.7895,3.8,238,High,SAR_p77.0_20240828T0100.tif
